feature_id,municipality_mapbiomas,abbrev_state,biome
21570,Engenheiro Caldas,MG,MATA ATLÂNTICA
21571,Entre Folhas,MG,MATA ATLÂNTICA
21572,Entre Rios de Minas,MG,MATA ATLÂNTICA
21573,Ervália,MG,MATA ATLÂNTICA
21574,Esmeraldas,MG,MATA ATLÂNTICA
21575,Espera Feliz,MG,MATA ATLÂNTICA
21576,Espírito Santo do Dourado,MG,MATA ATLÂNTICA
21577,Estiva,MG,MATA ATLÂNTICA
21578,Estrela Dalva,MG,MATA ATLÂNTICA
21579,Eugenópolis,MG,MATA ATLÂNTICA
21580,Ewbank da Câmara,MG,MATA ATLÂNTICA
21581,Extrema,MG,MATA ATLÂNTICA
21582,Fama,MG,MATA ATLÂNTICA
21583,Faria Lemos,MG,MATA ATLÂNTICA
21584,Felício dos Santos,MG,MATA ATLÂNTICA
21585,Felisburgo,MG,MATA ATLÂNTICA
21586,Fernandes Tourinho,MG,MATA ATLÂNTICA
21587,Ferros,MG,MATA ATLÂNTICA
21588,Fervedouro,MG,MATA ATLÂNTICA
21589,Florestal,MG,MATA ATLÂNTICA
21590,Formiga,MG,MATA ATLÂNTICA
21591,Fortaleza de Minas,MG,MATA ATLÂNTICA
21592,Francisco Badaró,MG,MATA ATLÂNTICA
21593,Franciscópolis,MG,MATA ATLÂNTICA
21594,Frei Gaspar,MG,MATA ATLÂNTICA
21595,Frei Inocêncio,MG,MATA ATLÂNTICA
21596,Frei Lagonegro,MG,MATA ATLÂNTICA
21597,Fronteira,MG,MATA ATLÂNTICA
21598,Fronteira dos Vales,MG,MATA ATLÂNTICA
21599,Fruta de Leite,MG,MATA ATLÂNTICA
21600,Frutal,MG,MATA ATLÂNTICA
21601,Galiléia,MG,MATA ATLÂNTICA
21602,Goiabeira,MG,MATA ATLÂNTICA
21603,Goianá,MG,MATA ATLÂNTICA
21604,Gonçalves,MG,MATA ATLÂNTICA
21605,Gonzaga,MG,MATA ATLÂNTICA
21606,Governador Valadares,MG,MATA ATLÂNTICA
21607,Guanhães,MG,MATA ATLÂNTICA
21608,Guaraciaba,MG,MATA ATLÂNTICA
21609,Guaranésia,MG,MATA ATLÂNTICA
21610,Guarani,MG,MATA ATLÂNTICA
21611,Guarará,MG,MATA ATLÂNTICA
21612,Guaxupé,MG,MATA ATLÂNTICA
21613,Guidoval,MG,MATA ATLÂNTICA
21614,Guiricema,MG,MATA ATLÂNTICA
21615,Gurinhatã,MG,MATA ATLÂNTICA
21616,Heliodora,MG,MATA ATLÂNTICA
21617,Iapu,MG,MATA ATLÂNTICA
21618,Ibertioga,MG,MATA ATLÂNTICA
21619,Ibiraci,MG,MATA ATLÂNTICA
21620,Ibirité,MG,MATA ATLÂNTICA
21621,Ibitiúra de Minas,MG,MATA ATLÂNTICA
21622,Ibituruna,MG,MATA ATLÂNTICA
21623,Igarapé,MG,MATA ATLÂNTICA
21624,Igaratinga,MG,MATA ATLÂNTICA
21625,Ijaci,MG,MATA ATLÂNTICA
21626,Imbé de Minas,MG,MATA ATLÂNTICA
21627,Inconfidentes,MG,MATA ATLÂNTICA
21628,Indaiabira,MG,MATA ATLÂNTICA
21629,Ingaí,MG,MATA ATLÂNTICA
21630,Inhapim,MG,MATA ATLÂNTICA
21631,Ipaba,MG,MATA ATLÂNTICA
21632,Ipanema,MG,MATA ATLÂNTICA
21633,Ipatinga,MG,MATA ATLÂNTICA
21634,Ipiaçu,MG,MATA ATLÂNTICA
21635,Ipuiúna,MG,MATA ATLÂNTICA
21636,Itabira,MG,MATA ATLÂNTICA
21637,Itabirinha,MG,MATA ATLÂNTICA
21638,Itabirito,MG,MATA ATLÂNTICA
21639,Itaguara,MG,MATA ATLÂNTICA
21640,Itaipé,MG,MATA ATLÂNTICA
21641,Itajubá,MG,MATA ATLÂNTICA
21642,Itamarandiba,MG,MATA ATLÂNTICA
21643,Itamarati de Minas,MG,MATA ATLÂNTICA
21644,Itambacuri,MG,MATA ATLÂNTICA
21645,Itambé do Mato Dentro,MG,MATA ATLÂNTICA
21646,Itamogi,MG,MATA ATLÂNTICA
21647,Itamonte,MG,MATA ATLÂNTICA
21648,Itanhandu,MG,MATA ATLÂNTICA
21649,Itanhomi,MG,MATA ATLÂNTICA
21650,Itaobim,MG,MATA ATLÂNTICA
21651,Itapagipe,MG,MATA ATLÂNTICA
21652,Itapecerica,MG,MATA ATLÂNTICA
21653,Itapeva,MG,MATA ATLÂNTICA
21654,Itatiaiuçu,MG,MATA ATLÂNTICA
21655,Itaú de Minas,MG,MATA ATLÂNTICA
21656,Itaúna,MG,MATA ATLÂNTICA
21657,Itaverava,MG,MATA ATLÂNTICA
21658,Itinga,MG,MATA ATLÂNTICA
21659,Itueta,MG,MATA ATLÂNTICA
21660,Ituiutaba,MG,MATA ATLÂNTICA
21661,Itumirim,MG,MATA ATLÂNTICA
21662,Iturama,MG,MATA ATLÂNTICA
21663,Itutinga,MG,MATA ATLÂNTICA
21664,Jacinto,MG,MATA ATLÂNTICA
21665,Jacuí,MG,MATA ATLÂNTICA
21666,Jacutinga,MG,MATA ATLÂNTICA
21667,Jaguaraçu,MG,MATA ATLÂNTICA
21668,Jampruca,MG,MATA ATLÂNTICA
21669,Japaraíba,MG,MATA ATLÂNTICA
21670,Jeceaba,MG,MATA ATLÂNTICA
21671,Jenipapo de Minas,MG,MATA ATLÂNTICA
21672,Jequeri,MG,MATA ATLÂNTICA
21673,Jequitinhonha,MG,MATA ATLÂNTICA
21674,Jesuânia,MG,MATA ATLÂNTICA
21675,Joaíma,MG,MATA ATLÂNTICA
21676,Joanésia,MG,MATA ATLÂNTICA
21677,João Monlevade,MG,MATA ATLÂNTICA
21678,Jordânia,MG,MATA ATLÂNTICA
21679,José Raydan,MG,MATA ATLÂNTICA
21680,Nova União,MG,MATA ATLÂNTICA
21681,Juatuba,MG,MATA ATLÂNTICA
21682,Juiz de Fora,MG,MATA ATLÂNTICA
21683,Juruaia,MG,MATA ATLÂNTICA
21684,Ladainha,MG,MATA ATLÂNTICA
21685,Lagoa da Prata,MG,MATA ATLÂNTICA
21686,Lagoa Dourada,MG,MATA ATLÂNTICA
21687,Lajinha,MG,MATA ATLÂNTICA
21688,Lambari,MG,MATA ATLÂNTICA
21689,Lamim,MG,MATA ATLÂNTICA
21690,Laranjal,MG,MATA ATLÂNTICA
21691,Lavras,MG,MATA ATLÂNTICA
21692,Leandro Ferreira,MG,MATA ATLÂNTICA
21693,Leopoldina,MG,MATA ATLÂNTICA
21694,Liberdade,MG,MATA ATLÂNTICA
21695,Lima Duarte,MG,MATA ATLÂNTICA
21696,Limeira do Oeste,MG,MATA ATLÂNTICA
21697,Luisburgo,MG,MATA ATLÂNTICA
21698,Luminárias,MG,MATA ATLÂNTICA
21699,Machacalis,MG,MATA ATLÂNTICA
21700,Machado,MG,MATA ATLÂNTICA
21701,Madre de Deus de Minas,MG,MATA ATLÂNTICA
21702,Malacacheta,MG,MATA ATLÂNTICA
21703,Manhuaçu,MG,MATA ATLÂNTICA
21704,Manhumirim,MG,MATA ATLÂNTICA
21705,Mantena,MG,MATA ATLÂNTICA
21706,Maravilhas,MG,MATA ATLÂNTICA
21707,Mar de Espanha,MG,MATA ATLÂNTICA
21708,Maria da Fé,MG,MATA ATLÂNTICA
21709,Mariana,MG,MATA ATLÂNTICA
21710,Marilac,MG,MATA ATLÂNTICA
21711,Mário Campos,MG,MATA ATLÂNTICA
21712,Maripá de Minas,MG,MATA ATLÂNTICA
21713,Marliéria,MG,MATA ATLÂNTICA
21714,Marmelópolis,MG,MATA ATLÂNTICA
21715,Martins Soares,MG,MATA ATLÂNTICA
21716,Mata Verde,MG,MATA ATLÂNTICA
21717,Materlândia,MG,MATA ATLÂNTICA
21718,Mateus Leme,MG,MATA ATLÂNTICA
21719,Matias Barbosa,MG,MATA ATLÂNTICA
21720,Matipó,MG,MATA ATLÂNTICA
21721,Medina,MG,MATA ATLÂNTICA
21722,Mendes Pimentel,MG,MATA ATLÂNTICA
21723,Mercês,MG,MATA ATLÂNTICA
21724,Mesquita,MG,MATA ATLÂNTICA
21725,Minas Novas,MG,MATA ATLÂNTICA
21726,Minduri,MG,MATA ATLÂNTICA
21727,Miradouro,MG,MATA ATLÂNTICA
21728,Miraí,MG,MATA ATLÂNTICA
21729,Moeda,MG,MATA ATLÂNTICA
21730,Monsenhor Paulo,MG,MATA ATLÂNTICA
21731,Monte Alegre de Minas,MG,MATA ATLÂNTICA
21732,Monte Belo,MG,MATA ATLÂNTICA
21733,Monte Formoso,MG,MATA ATLÂNTICA
21734,Monte Santo de Minas,MG,MATA ATLÂNTICA
21735,Monte Sião,MG,MATA ATLÂNTICA
21736,Morro do Pilar,MG,MATA ATLÂNTICA
21737,Munhoz,MG,MATA ATLÂNTICA
21738,Muriaé,MG,MATA ATLÂNTICA
21739,Mutum,MG,MATA ATLÂNTICA
21740,Muzambinho,MG,MATA ATLÂNTICA
21741,Nacip Raydan,MG,MATA ATLÂNTICA
21742,Nanuque,MG,MATA ATLÂNTICA
21743,Naque,MG,MATA ATLÂNTICA
21744,Natércia,MG,MATA ATLÂNTICA
21745,Nazareno,MG,MATA ATLÂNTICA
21746,Nepomuceno,MG,MATA ATLÂNTICA
21747,Ninheira,MG,MATA ATLÂNTICA
21748,Nova Belém,MG,MATA ATLÂNTICA
21749,Nova Era,MG,MATA ATLÂNTICA
21750,Nova Lima,MG,MATA ATLÂNTICA
21751,Nova Módica,MG,MATA ATLÂNTICA
21752,Nova Resende,MG,MATA ATLÂNTICA
21753,Novo Cruzeiro,MG,MATA ATLÂNTICA
21754,Novo Oriente de Minas,MG,MATA ATLÂNTICA
21755,Novorizonte,MG,MATA ATLÂNTICA
21756,Olaria,MG,MATA ATLÂNTICA
21757,Olímpio Noronha,MG,MATA ATLÂNTICA
21758,Oliveira,MG,MATA ATLÂNTICA
21759,Oliveira Fortes,MG,MATA ATLÂNTICA
21760,Onça de Pitangui,MG,MATA ATLÂNTICA
21761,Oratórios,MG,MATA ATLÂNTICA
21762,Orizânia,MG,MATA ATLÂNTICA
21763,Ouro Branco,MG,MATA ATLÂNTICA
21764,Ouro Fino,MG,MATA ATLÂNTICA
21765,Ouro Preto,MG,MATA ATLÂNTICA
21766,Ouro Verde de Minas,MG,MATA ATLÂNTICA
21767,Padre Paraíso,MG,MATA ATLÂNTICA
21768,Paiva,MG,MATA ATLÂNTICA
21769,Palma,MG,MATA ATLÂNTICA
21770,Palmópolis,MG,MATA ATLÂNTICA
21771,Papagaios,MG,MATA ATLÂNTICA
21772,Pará de Minas,MG,MATA ATLÂNTICA
21773,Paraguaçu,MG,MATA ATLÂNTICA
21774,Paraisópolis,MG,MATA ATLÂNTICA
21775,Passabém,MG,MATA ATLÂNTICA
21776,Passa Quatro,MG,MATA ATLÂNTICA
21777,Passa Tempo,MG,MATA ATLÂNTICA
21778,Passa Vinte,MG,MATA ATLÂNTICA
21779,Passos,MG,MATA ATLÂNTICA
21780,Patrocínio do Muriaé,MG,MATA ATLÂNTICA
21781,Paula Cândido,MG,MATA ATLÂNTICA
21782,Paulistas,MG,MATA ATLÂNTICA
21783,Pavão,MG,MATA ATLÂNTICA
21784,Peçanha,MG,MATA ATLÂNTICA
21785,Pedra Azul,MG,MATA ATLÂNTICA
21786,Pedra Bonita,MG,MATA ATLÂNTICA
21787,Pedra do Anta,MG,MATA ATLÂNTICA
21788,Pedra do Indaiá,MG,MATA ATLÂNTICA
21789,Pedra Dourada,MG,MATA ATLÂNTICA
21790,Pedralva,MG,MATA ATLÂNTICA
21791,Pedro Teixeira,MG,MATA ATLÂNTICA
21792,Pequeri,MG,MATA ATLÂNTICA
21793,Pequi,MG,MATA ATLÂNTICA
21794,Perdigão,MG,MATA ATLÂNTICA
21795,Perdões,MG,MATA ATLÂNTICA
21796,Periquito,MG,MATA ATLÂNTICA
21797,Pescador,MG,MATA ATLÂNTICA
21798,Piau,MG,MATA ATLÂNTICA
21799,Piedade de Caratinga,MG,MATA ATLÂNTICA
21800,Piedade de Ponte Nova,MG,MATA ATLÂNTICA
21801,Piedade do Rio Grande,MG,MATA ATLÂNTICA
21802,Piedade dos Gerais,MG,MATA ATLÂNTICA
21803,Pingo-d'Água,MG,MATA ATLÂNTICA
21804,Piracema,MG,MATA ATLÂNTICA
21805,Pirajuba,MG,MATA ATLÂNTICA
21806,Piranga,MG,MATA ATLÂNTICA
21807,Piranguçu,MG,MATA ATLÂNTICA
21808,Piranguinho,MG,MATA ATLÂNTICA
21809,Pirapetinga,MG,MATA ATLÂNTICA
21810,Piraúba,MG,MATA ATLÂNTICA
21811,Pitangui,MG,MATA ATLÂNTICA
21812,Planura,MG,MATA ATLÂNTICA
21813,Poço Fundo,MG,MATA ATLÂNTICA
21814,Poços de Caldas,MG,MATA ATLÂNTICA
21815,Pocrane,MG,MATA ATLÂNTICA
21816,Ponte Nova,MG,MATA ATLÂNTICA
21817,Ponto dos Volantes,MG,MATA ATLÂNTICA
21818,Porto Firme,MG,MATA ATLÂNTICA
21819,Poté,MG,MATA ATLÂNTICA
21820,Pouso Alegre,MG,MATA ATLÂNTICA
21821,Pouso Alto,MG,MATA ATLÂNTICA
21822,Prados,MG,MATA ATLÂNTICA
21823,Pratápolis,MG,MATA ATLÂNTICA
21824,Presidente Bernardes,MG,MATA ATLÂNTICA
21825,Presidente Kubitschek,MG,MATA ATLÂNTICA
21826,Alto Jequitibá,MG,MATA ATLÂNTICA
21827,Queluzito,MG,MATA ATLÂNTICA
21828,Raposos,MG,MATA ATLÂNTICA
21829,Raul Soares,MG,MATA ATLÂNTICA
21830,Recreio,MG,MATA ATLÂNTICA
21831,Reduto,MG,MATA ATLÂNTICA
21832,Resende Costa,MG,MATA ATLÂNTICA
21833,Resplendor,MG,MATA ATLÂNTICA
21834,Ressaquinha,MG,MATA ATLÂNTICA
21835,Ribeirão Vermelho,MG,MATA ATLÂNTICA
21836,Rio Acima,MG,MATA ATLÂNTICA
21837,Rio Casca,MG,MATA ATLÂNTICA
21838,Rio Doce,MG,MATA ATLÂNTICA
21839,Rio do Prado,MG,MATA ATLÂNTICA
21840,Rio Espera,MG,MATA ATLÂNTICA
21841,Rio Manso,MG,MATA ATLÂNTICA
21842,Rio Novo,MG,MATA ATLÂNTICA
21843,Rio Piracicaba,MG,MATA ATLÂNTICA
21844,Rio Pomba,MG,MATA ATLÂNTICA
21845,Rio Preto,MG,MATA ATLÂNTICA
21846,Rio Vermelho,MG,MATA ATLÂNTICA
21847,Ritápolis,MG,MATA ATLÂNTICA
21848,Rochedo de Minas,MG,MATA ATLÂNTICA
21849,Rodeiro,MG,MATA ATLÂNTICA
21850,Rosário da Limeira,MG,MATA ATLÂNTICA
21851,Rubelita,MG,MATA ATLÂNTICA
21852,Rubim,MG,MATA ATLÂNTICA
21853,Sabará,MG,MATA ATLÂNTICA
21854,Sabinópolis,MG,MATA ATLÂNTICA
21855,Sacramento,MG,MATA ATLÂNTICA
21856,Salinas,MG,MATA ATLÂNTICA
21857,Salto da Divisa,MG,MATA ATLÂNTICA
21858,Santa Bárbara,MG,MATA ATLÂNTICA
21859,Santa Bárbara do Leste,MG,MATA ATLÂNTICA
21860,Santa Bárbara do Monte Verde,MG,MATA ATLÂNTICA
21861,Santa Bárbara do Tugúrio,MG,MATA ATLÂNTICA
21862,Santa Cruz de Minas,MG,MATA ATLÂNTICA
21863,Santa Cruz de Salinas,MG,MATA ATLÂNTICA
21864,Santa Cruz do Escalvado,MG,MATA ATLÂNTICA
21865,Santa Efigênia de Minas,MG,MATA ATLÂNTICA
21866,Santa Helena de Minas,MG,MATA ATLÂNTICA
21867,Santa Luzia,MG,MATA ATLÂNTICA
21868,Santa Margarida,MG,MATA ATLÂNTICA
21869,Santa Maria de Itabira,MG,MATA ATLÂNTICA
21870,Santa Maria do Salto,MG,MATA ATLÂNTICA
21871,Santa Maria do Suaçuí,MG,MATA ATLÂNTICA
21872,Santana da Vargem,MG,MATA ATLÂNTICA
21873,Santana de Cataguases,MG,MATA ATLÂNTICA
21874,Santana do Deserto,MG,MATA ATLÂNTICA
21875,Santana do Garambéu,MG,MATA ATLÂNTICA
21876,Santana do Jacaré,MG,MATA ATLÂNTICA
21877,Santana do Manhuaçu,MG,MATA ATLÂNTICA
21878,Santana do Paraíso,MG,MATA ATLÂNTICA
21879,Santana do Riacho,MG,MATA ATLÂNTICA
21880,Santana dos Montes,MG,MATA ATLÂNTICA
21881,Santa Rita de Caldas,MG,MATA ATLÂNTICA
21882,Santa Rita de Jacutinga,MG,MATA ATLÂNTICA
21883,Santa Rita de Minas,MG,MATA ATLÂNTICA
21884,Santa Rita de Ibitipoca,MG,MATA ATLÂNTICA
21885,Santa Rita do Itueto,MG,MATA ATLÂNTICA
21886,Santa Rita do Sapucaí,MG,MATA ATLÂNTICA
21887,Santa Vitória,MG,MATA ATLÂNTICA
21888,Santo Antônio do Amparo,MG,MATA ATLÂNTICA
21889,Santo Antônio do Aventureiro,MG,MATA ATLÂNTICA
21890,Santo Antônio do Grama,MG,MATA ATLÂNTICA
21891,Santo Antônio do Itambé,MG,MATA ATLÂNTICA
21892,Santo Antônio do Jacinto,MG,MATA ATLÂNTICA
21893,Santo Antônio do Monte,MG,MATA ATLÂNTICA
21894,Santo Antônio do Rio Abaixo,MG,MATA ATLÂNTICA
21895,Santos Dumont,MG,MATA ATLÂNTICA
21896,São Bento Abade,MG,MATA ATLÂNTICA
21897,São Brás do Suaçuí,MG,MATA ATLÂNTICA
21898,São Domingos das Dores,MG,MATA ATLÂNTICA
21899,São Domingos do Prata,MG,MATA ATLÂNTICA
21900,São Félix de Minas,MG,MATA ATLÂNTICA
21901,São Francisco de Paula,MG,MATA ATLÂNTICA
21902,São Francisco de Sales,MG,MATA ATLÂNTICA
21903,São Francisco do Glória,MG,MATA ATLÂNTICA
21904,São Geraldo,MG,MATA ATLÂNTICA
21905,São Geraldo da Piedade,MG,MATA ATLÂNTICA
21906,São Geraldo do Baixio,MG,MATA ATLÂNTICA
21907,São Gonçalo do Rio Abaixo,MG,MATA ATLÂNTICA
21908,São Gonçalo do Sapucaí,MG,MATA ATLÂNTICA
21909,São João da Mata,MG,MATA ATLÂNTICA
21910,São João del Rei,MG,MATA ATLÂNTICA
21911,São João do Manhuaçu,MG,MATA ATLÂNTICA
21912,São João do Manteninha,MG,MATA ATLÂNTICA
21913,São João do Oriente,MG,MATA ATLÂNTICA
21914,São João do Paraíso,MG,MATA ATLÂNTICA
21915,São João Evangelista,MG,MATA ATLÂNTICA
21916,São João Nepomuceno,MG,MATA ATLÂNTICA
21917,São Joaquim de Bicas,MG,MATA ATLÂNTICA
21918,São José da Safira,MG,MATA ATLÂNTICA
21919,São José da Varginha,MG,MATA ATLÂNTICA
21920,São José do Alegre,MG,MATA ATLÂNTICA
21921,São José do Divino,MG,MATA ATLÂNTICA
21922,São José do Goiabal,MG,MATA ATLÂNTICA
21923,São José do Jacuri,MG,MATA ATLÂNTICA
21924,São José do Mantimento,MG,MATA ATLÂNTICA
21925,São Lourenço,MG,MATA ATLÂNTICA
21926,São Miguel do Anta,MG,MATA ATLÂNTICA
21927,São Pedro da União,MG,MATA ATLÂNTICA
21928,São Pedro dos Ferros,MG,MATA ATLÂNTICA
21929,São Pedro do Suaçuí,MG,MATA ATLÂNTICA
21930,São Sebastião da Bela Vista,MG,MATA ATLÂNTICA
21931,São Sebastião da Vargem Alegre,MG,MATA ATLÂNTICA
21932,São Sebastião do Anta,MG,MATA ATLÂNTICA
21933,São Sebastião do Maranhão,MG,MATA ATLÂNTICA
21934,São Sebastião do Oeste,MG,MATA ATLÂNTICA
21935,São Sebastião do Paraíso,MG,MATA ATLÂNTICA
21936,São Sebastião do Rio Preto,MG,MATA ATLÂNTICA
21937,São Sebastião do Rio Verde,MG,MATA ATLÂNTICA
21938,São Tiago,MG,MATA ATLÂNTICA
21939,São Tomás de Aquino,MG,MATA ATLÂNTICA
21940,São Tomé das Letras,MG,MATA ATLÂNTICA
21941,São Vicente de Minas,MG,MATA ATLÂNTICA
21942,Sapucaí-Mirim,MG,MATA ATLÂNTICA
21943,Sardoá,MG,MATA ATLÂNTICA
21944,Sarzedo,MG,MATA ATLÂNTICA
21945,Setubinha,MG,MATA ATLÂNTICA
21946,Sem-Peixe,MG,MATA ATLÂNTICA
21947,Senador Amaral,MG,MATA ATLÂNTICA
21948,Senador Cortes,MG,MATA ATLÂNTICA
21949,Senador Firmino,MG,MATA ATLÂNTICA
21950,Senador José Bento,MG,MATA ATLÂNTICA
21951,Senador Modestino Gonçalves,MG,MATA ATLÂNTICA
21952,Senhora de Oliveira,MG,MATA ATLÂNTICA
21953,Senhora do Porto,MG,MATA ATLÂNTICA
21954,Senhora dos Remédios,MG,MATA ATLÂNTICA
21955,Sericita,MG,MATA ATLÂNTICA
21956,Seritinga,MG,MATA ATLÂNTICA
21957,Serra Azul de Minas,MG,MATA ATLÂNTICA
21958,Serra dos Aimorés,MG,MATA ATLÂNTICA
21959,Serrania,MG,MATA ATLÂNTICA
21960,Serranos,MG,MATA ATLÂNTICA
21961,Serro,MG,MATA ATLÂNTICA
21962,Silveirânia,MG,MATA ATLÂNTICA
21963,Silvianópolis,MG,MATA ATLÂNTICA
21964,Simão Pereira,MG,MATA ATLÂNTICA
21965,Simonésia,MG,MATA ATLÂNTICA
21966,Sobrália,MG,MATA ATLÂNTICA
21967,Soledade de Minas,MG,MATA ATLÂNTICA
21968,Tabuleiro,MG,MATA ATLÂNTICA
21969,Taiobeiras,MG,MATA ATLÂNTICA
21970,Taparuba,MG,MATA ATLÂNTICA
21971,Taquaraçu de Minas,MG,MATA ATLÂNTICA
21972,Tarumirim,MG,MATA ATLÂNTICA
21973,Teixeiras,MG,MATA ATLÂNTICA
21974,Teófilo Otoni,MG,MATA ATLÂNTICA
21975,Timóteo,MG,MATA ATLÂNTICA
21976,Tiradentes,MG,MATA ATLÂNTICA
21977,Tocantins,MG,MATA ATLÂNTICA
21978,Tocos do Moji,MG,MATA ATLÂNTICA
21979,Toledo,MG,MATA ATLÂNTICA
21980,Tombos,MG,MATA ATLÂNTICA
21981,Três Corações,MG,MATA ATLÂNTICA
21982,Três Pontas,MG,MATA ATLÂNTICA
21983,Tumiritinga,MG,MATA ATLÂNTICA
21984,Tupaciguara,MG,MATA ATLÂNTICA
21985,Turvolândia,MG,MATA ATLÂNTICA
21986,Ubá,MG,MATA ATLÂNTICA
21987,Ubaporanga,MG,MATA ATLÂNTICA
21988,Uberaba,MG,MATA ATLÂNTICA
21989,Uberlândia,MG,MATA ATLÂNTICA
21990,Umburatiba,MG,MATA ATLÂNTICA
21991,Urucânia,MG,MATA ATLÂNTICA
21992,Vargem Alegre,MG,MATA ATLÂNTICA
21993,Varginha,MG,MATA ATLÂNTICA
21994,Veríssimo,MG,MATA ATLÂNTICA
21995,Vermelho Novo,MG,MATA ATLÂNTICA
21996,Viçosa,MG,MATA ATLÂNTICA
21997,Vieiras,MG,MATA ATLÂNTICA
21998,Mathias Lobato,MG,MATA ATLÂNTICA
21999,Virgem da Lapa,MG,MATA ATLÂNTICA
22000,Virgínia,MG,MATA ATLÂNTICA
22001,Virginópolis,MG,MATA ATLÂNTICA
22002,Virgolândia,MG,MATA ATLÂNTICA
22003,Visconde do Rio Branco,MG,MATA ATLÂNTICA
22004,Volta Grande,MG,MATA ATLÂNTICA
22005,Wenceslau Braz,MG,MATA ATLÂNTICA
22006,Afonso Cláudio,ES,MATA ATLÂNTICA
22007,Águia Branca,ES,MATA ATLÂNTICA
22008,Água Doce do Norte,ES,MATA ATLÂNTICA
22009,Alegre,ES,MATA ATLÂNTICA
22010,Alfredo Chaves,ES,MATA ATLÂNTICA
22011,Alto Rio Novo,ES,MATA ATLÂNTICA
22012,Anchieta,ES,MATA ATLÂNTICA
22013,Apiacá,ES,MATA ATLÂNTICA
22014,Aracruz,ES,MATA ATLÂNTICA
22015,Atílio Vivácqua,ES,MATA ATLÂNTICA
22016,Baixo Guandu,ES,MATA ATLÂNTICA
22017,Barra de São Francisco,ES,MATA ATLÂNTICA
22018,Boa Esperança,ES,MATA ATLÂNTICA
22019,Bom Jesus do Norte,ES,MATA ATLÂNTICA
22020,Brejetuba,ES,MATA ATLÂNTICA
22021,Cachoeiro de Itapemirim,ES,MATA ATLÂNTICA
22022,Cariacica,ES,MATA ATLÂNTICA
22023,Castelo,ES,MATA ATLÂNTICA
22024,Colatina,ES,MATA ATLÂNTICA
22025,Conceição da Barra,ES,MATA ATLÂNTICA
22026,Conceição do Castelo,ES,MATA ATLÂNTICA
22027,Divino de São Lourenço,ES,MATA ATLÂNTICA
22028,Domingos Martins,ES,MATA ATLÂNTICA
22029,Dores do Rio Preto,ES,MATA ATLÂNTICA
22030,Ecoporanga,ES,MATA ATLÂNTICA
22031,Fundão,ES,MATA ATLÂNTICA
22032,Governador Lindenberg,ES,MATA ATLÂNTICA
22033,Guaçuí,ES,MATA ATLÂNTICA
22034,Guarapari,ES,MATA ATLÂNTICA
22035,Ibatiba,ES,MATA ATLÂNTICA
22036,Ibiraçu,ES,MATA ATLÂNTICA
22037,Ibitirama,ES,MATA ATLÂNTICA
22038,Iconha,ES,MATA ATLÂNTICA
22039,Irupi,ES,MATA ATLÂNTICA
22040,Itaguaçu,ES,MATA ATLÂNTICA
22041,Itapemirim,ES,MATA ATLÂNTICA
22042,Itarana,ES,MATA ATLÂNTICA
22043,Iúna,ES,MATA ATLÂNTICA
22044,Jaguaré,ES,MATA ATLÂNTICA
22045,Jerônimo Monteiro,ES,MATA ATLÂNTICA
22046,João Neiva,ES,MATA ATLÂNTICA
22047,Laranja da Terra,ES,MATA ATLÂNTICA
22048,Linhares,ES,MATA ATLÂNTICA
22049,Mantenópolis,ES,MATA ATLÂNTICA
22050,Marataízes,ES,MATA ATLÂNTICA
22051,Marechal Floriano,ES,MATA ATLÂNTICA
22052,Marilândia,ES,MATA ATLÂNTICA
22053,Mimoso do Sul,ES,MATA ATLÂNTICA
22054,Montanha,ES,MATA ATLÂNTICA
22055,Mucurici,ES,MATA ATLÂNTICA
22056,Muniz Freire,ES,MATA ATLÂNTICA
22057,Muqui,ES,MATA ATLÂNTICA
22058,Nova Venécia,ES,MATA ATLÂNTICA
22059,Pancas,ES,MATA ATLÂNTICA
22060,Pedro Canário,ES,MATA ATLÂNTICA
22061,Pinheiros,ES,MATA ATLÂNTICA
22062,Piúma,ES,MATA ATLÂNTICA
22063,Ponto Belo,ES,MATA ATLÂNTICA
22064,Presidente Kennedy,ES,MATA ATLÂNTICA
22065,Rio Bananal,ES,MATA ATLÂNTICA
22066,Rio Novo do Sul,ES,MATA ATLÂNTICA
22067,Santa Leopoldina,ES,MATA ATLÂNTICA
22068,Santa Maria de Jetibá,ES,MATA ATLÂNTICA
22069,Santa Teresa,ES,MATA ATLÂNTICA
22070,São Domingos do Norte,ES,MATA ATLÂNTICA
22071,São Gabriel da Palha,ES,MATA ATLÂNTICA
22072,São José do Calçado,ES,MATA ATLÂNTICA
22073,São Mateus,ES,MATA ATLÂNTICA
22074,São Roque do Canaã,ES,MATA ATLÂNTICA
22075,Serra,ES,MATA ATLÂNTICA
22076,Sooretama,ES,MATA ATLÂNTICA
22077,Vargem Alta,ES,MATA ATLÂNTICA
22078,Venda Nova do Imigrante,ES,MATA ATLÂNTICA
22079,Viana,ES,MATA ATLÂNTICA
22080,Vila Pavão,ES,MATA ATLÂNTICA
22081,Vila Valério,ES,MATA ATLÂNTICA
22082,Vila Velha,ES,MATA ATLÂNTICA
22083,Vitória,ES,MATA ATLÂNTICA
22084,Angra dos Reis,RJ,MATA ATLÂNTICA
22085,Aperibé,RJ,MATA ATLÂNTICA
22086,Araruama,RJ,MATA ATLÂNTICA
